Row ID,Record ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Claire Gute,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Interest Score,Time n website minutes,Marketing Channel,Customer Segment,Trial Purchase
2662,2971,CA-2017-123372,"Tuesday, November 28, 2017","Saturday, December 2, 2017",Standard Class,DG-13300,Craig Leslie,Corporate,United States,New York City,New York,10035,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2,0,35.98,3,14,Referral,Low,No
5402,2972,CA-2017-132262,"Thursday, September 21, 2017","Saturday, September 23, 2017",First Class,ML-18265,Alan Haines,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,2,0,26.39,4,15,Social Media,Low,Yes
4512,2973,CA-2016-119935,"Thursday, November 10, 2016","Monday, November 14, 2016",Standard Class,KM-16225,Liz Preis,Corporate,United States,Springfield,Missouri,65807,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",81.96,2,0,39.34,10,13,Email,Low,No
5364,2974,CA-2016-122017,"Thursday, December 29, 2016","Monday, January 2, 2017",Standard Class,CD-11920,David Wiener,Consumer,United States,Wichita,Kansas,67212,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0,22.95,1,6,Referral,High,No
6759,2975,CA-2017-124205,"Friday, September 15, 2017","Tuesday, September 19, 2017",Standard Class,TC-21145,Barry Gonzalez,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2,0,0.00,10,7,Social Media,Middle,No
7863,2976,CA-2015-142993,"Monday, October 12, 2015","Saturday, October 17, 2015",Standard Class,KA-16525,Toby Gnade,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2,0,0.00,1,9,Social Media,High,No
9763,2977,CA-2014-121762,"Friday, February 14, 2014","Tuesday, February 18, 2014",Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0,22.95,9,12,Email,Low,No
3314,2978,US-2014-133130,"Saturday, September 27, 2014","Wednesday, October 1, 2014",Standard Class,TH-21100,Hunter Glantz,Consumer,United States,San Diego,California,92037,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,81.98,2,0,40.17,1,13,Referral,Low,No
5229,2979,US-2014-147648,"Wednesday, November 26, 2014","Monday, December 1, 2014",Standard Class,LS-16975,Sue Ann Reed,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0,40.17,10,10,Social Media,High,Yes
5968,2980,CA-2016-166912,"Friday, January 15, 2016","Sunday, January 17, 2016",First Class,BE-11335,Charles Crestani,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0,40.17,10,9,Email,High,Yes
8617,2981,CA-2016-165918,"Saturday, September 10, 2016","Wednesday, September 14, 2016",Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,81.98,2,0,40.17,10,10,Social Media,Low,No
8228,2982,CA-2016-123050,"Monday, April 4, 2016","Friday, April 8, 2016",Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,0,7.44,5,9,Referral,High,No
7060,2983,CA-2016-165330,"Sunday, December 11, 2016","Sunday, December 11, 2016",Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2,0,24.19,1,11,Social Media,Middle,Yes
6676,2984,CA-2015-109337,"Saturday, November 21, 2015","Monday, November 23, 2015",Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,83.90,2,0,22.65,9,5,Referral,High,No
3852,2985,CA-2015-127593,"Monday, September 21, 2015","Monday, September 21, 2015",Same Day,DH-13675,Guy Thornton,Home Office,United States,Quincy,Massachusetts,2169,East,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",85.30,2,0,14.50,10,14,Email,High,No
2487,2986,CA-2015-104514,"Friday, January 2, 2015","Sunday, January 4, 2015",Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2,0,22.24,7,16,Email,Middle,No
5281,2987,CA-2017-152709,"Saturday, October 7, 2017","Thursday, October 12, 2017",Standard Class,DB-13210,Sung Pak,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2,0,22.24,3,16,Email,High,Yes
4954,2988,CA-2015-153906,"Monday, March 16, 2015","Friday, March 20, 2015",Standard Class,MS-17980,Thomas Seio,Corporate,United States,New York City,New York,10009,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,85.90,2,0,2.58,3,2,Social Media,Middle,Yes
5145,2989,CA-2017-161333,"Thursday, February 2, 2017","Tuesday, February 7, 2017",Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2,0,29.33,1,10,Email,High,No
1037,2990,CA-2016-113061,"Friday, April 22, 2016","Tuesday, April 26, 2016",Standard Class,EL-13735,Jennifer Jackson,Home Office,United States,Jefferson City,Missouri,65109,Central,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62,2,0,8.66,9,14,Referral,Middle,Yes
8835,2991,US-2017-132675,"Sunday, September 24, 2017","Thursday, September 28, 2017",Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.90,2,0,25.17,4,2,Email,High,No
2739,2992,CA-2015-115798,"Friday, November 13, 2015","Thursday, November 19, 2015",Standard Class,KL-16645,Edward Becker,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0,43.19,8,9,Referral,Middle,Yes
7135,2993,CA-2017-141439,"Sunday, November 26, 2017","Friday, December 1, 2017",Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0,43.19,6,17,Referral,Low,No
4925,2994,CA-2017-114055,"Monday, December 25, 2017","Friday, December 29, 2017",Second Class,MH-18115,Alex Russell,Home Office,United States,Huntsville,Alabama,35810,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,0,23.52,9,18,Email,Middle,No
9068,2995,CA-2016-150077,"Thursday, February 4, 2016","Wednesday, February 10, 2016",Standard Class,MS-17365,Becky Martin,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,0,23.52,5,17,Referral,Low,No
5812,2996,US-2015-163279,"Sunday, March 22, 2015","Thursday, March 26, 2015",Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.63,6,15,Email,High,No
6016,2997,CA-2014-102652,"Sunday, April 6, 2014","Saturday, April 12, 2014",Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.63,3,14,Referral,Middle,No
9991,2998,CA-2017-121258,"Sunday, February 26, 2017","Friday, March 3, 2017",Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.63,8,19,Social Media,Middle,Yes
9521,2999,CA-2016-101189,"Thursday, February 4, 2016","Tuesday, February 9, 2016",Standard Class,JB-15400,Speros Goranitis,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,2,0,3.72,4,6,Social Media,High,No
1346,3000,CA-2014-118339,"Monday, March 17, 2014","Monday, March 24, 2014",Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0,36.57,8,2,Social Media,Middle,No
494,3001,CA-2016-169166,"Monday, May 9, 2016","Saturday, May 14, 2016",Standard Class,SS-20590,Rose O'Brian,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0,13.16,8,7,Email,Low,No
4922,3002,CA-2017-114055,"Monday, December 25, 2017","Friday, December 29, 2017",Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,0,46.12,3,6,Social Media,Low,No
4945,3003,CA-2016-151372,"Monday, September 5, 2016","Tuesday, September 6, 2016",First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,0,46.12,8,13,Social Media,Low,No
6200,3004,CA-2015-149909,"Friday, November 13, 2015","Tuesday, November 17, 2015",Standard Class,RA-19915,Sarah Brown,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,96.08,2,0,46.12,8,14,Referral,Middle,No
628,3005,CA-2017-153787,"Friday, May 19, 2017","Tuesday, May 23, 2017",Standard Class,AT-10735,Logan Currie,Consumer,United States,Seattle,Washington,98115,West,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,0,28.18,7,13,Referral,High,No
653,3006,CA-2017-140844,"Monday, June 19, 2017","Friday, June 23, 2017",Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82,2,0,45.98,4,18,Social Media,High,Yes
1854,3007,CA-2015-160472,"Monday, July 20, 2015","Saturday, July 25, 2015",Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,97.82,2,0,45.98,6,18,Email,Low,Yes
7875,3008,CA-2016-101672,"Monday, October 3, 2016","Friday, October 7, 2016",Standard Class,DB-12910,Damala Kotsonis,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0,45.98,10,14,Social Media,Middle,No
8501,3009,CA-2014-169061,"Wednesday, March 5, 2014","Saturday, March 8, 2014",Second Class,AB-10150,Dave Hallsten,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0,45.98,2,15,Email,High,Yes
2460,3010,CA-2017-138548,"Tuesday, August 15, 2017","Monday, August 21, 2017",Standard Class,JG-15160,Shahid Collister,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0,25.44,6,19,Social Media,Low,No
5793,3011,CA-2017-140186,"Friday, September 29, 2017","Monday, October 2, 2017",First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0,25.44,9,2,Social Media,High,No
4018,3012,CA-2015-165624,"Sunday, August 23, 2015","Friday, August 28, 2015",Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,97.88,2,0,48.94,6,20,Email,Middle,No
7795,3013,CA-2015-127481,"Saturday, December 12, 2015","Tuesday, December 15, 2015",Second Class,JD-15895,Fred McMath,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,97.88,2,0,48.94,10,7,Referral,Middle,No
9984,3014,US-2016-157728,"Thursday, September 22, 2016","Wednesday, September 28, 2016",Standard Class,RC-19960,Dianna Vittorini,Consumer,United States,Grand Rapids,Michigan,49505,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,97.98,2,0,27.43,1,10,Referral,Low,No
4345,3015,CA-2017-105410,"Sunday, March 19, 2017","Wednesday, March 22, 2017",First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2,0,10.95,7,18,Referral,High,No
3262,3016,CA-2014-140662,"Monday, November 17, 2014","Wednesday, November 19, 2014",First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,8.00,10,2,Referral,Middle,No
3475,3017,CA-2017-111815,"Friday, March 3, 2017","Friday, March 10, 2017",Standard Class,EP-13915,Rob Williams,Consumer,United States,Dearborn Heights,Michigan,48127,Central,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,0,42.99,4,14,Referral,Middle,No
5122,3018,CA-2014-149538,"Friday, April 4, 2014","Tuesday, April 8, 2014",Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,0,42.99,8,13,Email,Middle,No
6805,3019,CA-2014-152233,"Sunday, October 5, 2014","Monday, October 6, 2014",First Class,KH-16510,Robert Barroso,Consumer,United States,Pomona,California,91767,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,99.98,2,0,34.99,7,18,Social Media,Middle,Yes
7411,3020,CA-2014-103058,"Wednesday, July 23, 2014","Thursday, July 24, 2014",First Class,AG-10270,Michael Granlund,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,8.00,4,16,Referral,High,Yes
9020,3021,CA-2014-100706,"Tuesday, December 16, 2014","Thursday, December 18, 2014",Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,8.00,10,13,Email,High,Yes
9147,3022,US-2016-165505,"Saturday, January 23, 2016","Wednesday, January 27, 2016",Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,5408,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,0,42.99,4,15,Email,Middle,No
9471,3023,CA-2017-102925,"Sunday, November 5, 2017","Friday, November 10, 2017",Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2,0,4.00,4,7,Social Media,Middle,No
9157,3024,CA-2014-134215,"Monday, August 4, 2014","Friday, August 8, 2014",Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2,0,27.53,9,2,Email,Low,Yes
4223,3025,CA-2017-134565,"Sunday, June 11, 2017","Tuesday, June 13, 2017",Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96,2,0,1.03,10,13,Email,Middle,Yes
1697,3026,CA-2015-156335,"Friday, September 25, 2015","Monday, September 28, 2015",Second Class,PO-19195,Arthur Gainer,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98,2,0,52.49,4,15,Social Media,High,Yes
496,3027,CA-2015-134782,"Sunday, December 27, 2015","Thursday, December 31, 2015",Standard Class,MD-17350,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2,0,51.66,2,14,Referral,High,Yes
4540,3028,CA-2015-104129,"Friday, February 27, 2015","Monday, March 2, 2015",Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2,0,1.06,7,14,Social Media,Middle,Yes
5206,3029,CA-2015-102015,"Saturday, September 12, 2015","Friday, September 18, 2015",Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",105.98,2,0,4.24,2,10,Social Media,Middle,Yes
1698,3030,CA-2015-148376,"Sunday, December 27, 2015","Thursday, December 31, 2015",Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0,31.02,4,12,Referral,High,Yes
7657,3031,US-2014-120740,"Tuesday, April 15, 2014","Tuesday, April 15, 2014",Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0,31.02,4,17,Referral,High,Yes
1055,3032,CA-2015-110667,"Saturday, April 4, 2015","Wednesday, April 8, 2015",Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.40,2,0,22.76,10,20,Social Media,Middle,No
6519,3033,US-2017-116652,"Friday, September 15, 2017","Tuesday, September 19, 2017",Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2,0,30.51,10,9,Email,Middle,No
1168,3034,CA-2017-145226,"Friday, December 8, 2017","Sunday, December 10, 2017",Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0,33.94,6,5,Social Media,High,No
